,Unnamed: 0,Nameabv,Name_long,Date,Frame No.,bin_0,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,maxbin,Date_Frame,FNO,Date1
613,613,Ronald Reagan,RRe,25-Jan-84,1,0.0,0.0,0.0,0.0,0.2174405458188814,0.0,0.0,0.014272482544293088,0.0,7,25-Jan-84_Frame_1,1,25-Jan-84
614,614,Ronald Reagan,RRe,25-Jan-84,2,0.0,0.0,0.0,0.0,0.03638668383503674,0.0,0.0,0.0,0.0,4,25-Jan-84_Frame_2,2,25-Jan-84
615,615,Ronald Reagan,RRe,25-Jan-84,3,0.384681893129552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Jan-84_Frame_3,3,25-Jan-84
616,616,Ronald Reagan,RRe,25-Jan-84,4,0.16264764507281027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Jan-84_Frame_4,4,25-Jan-84
617,617,Ronald Reagan,RRe,25-Jan-84,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Jan-84_Frame_5,5,25-Jan-84
618,618,Ronald Reagan,RRe,25-Jan-84,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Jan-84_Frame_6,6,25-Jan-84
619,619,Ronald Reagan,RRe,25-Jan-84,7,0.0,0.0,0.0,0.0,0.0,0.0,0.17283171583329648,0.0,0.0,6,25-Jan-84_Frame_7,7,25-Jan-84
620,620,Ronald Reagan,RRe,25-Jan-84,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08887342622570882,0.0,7,25-Jan-84_Frame_8,8,25-Jan-84
621,621,Ronald Reagan,RRe,25-Jan-84,9,0.07803896085161001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Jan-84_Frame_9,9,25-Jan-84
622,622,Ronald Reagan,RRe,25-Jan-84,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04162644131656479,8,25-Jan-84_Frame_10,10,25-Jan-84
623,623,Ronald Reagan,RRe,25-Jan-84,11,0.5001007777176153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Jan-84_Frame_11,11,25-Jan-84
624,624,Ronald Reagan,RRe,25-Jan-84,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Jan-84_Frame_12,12,25-Jan-84
625,625,Ronald Reagan,RRe,25-Jan-84,13,0.0,0.37851529085760505,0.04857422478108864,0.0,0.0,0.0,0.0,0.0,0.0,2,25-Jan-84_Frame_13,13,25-Jan-84
626,626,Ronald Reagan,RRe,25-Jan-84,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Jan-84_Frame_14,14,25-Jan-84
627,627,Ronald Reagan,RRe,25-Jan-84,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Jan-84_Frame_15,15,25-Jan-84
628,628,Ronald Reagan,RRe,25-Jan-84,16,0.0,0.2357573441803216,0.0,0.08277254976999338,0.0,0.0,0.0,0.0,0.0,3,25-Jan-84_Frame_16,16,25-Jan-84
629,629,Ronald Reagan,RRe,25-Jan-84,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3679034428653613,0.0,7,25-Jan-84_Frame_17,17,25-Jan-84
630,630,Ronald Reagan,RRe,25-Jan-84,18,0.09427115867395668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Jan-84_Frame_18,18,25-Jan-84
631,631,Ronald Reagan,RRe,25-Jan-84,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Jan-84_Frame_19,19,25-Jan-84
632,632,Ronald Reagan,RRe,27-Oct-83,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Oct-83_Frame_1,1,27-Oct-83
633,633,Ronald Reagan,RRe,27-Oct-83,2,0.0,0.03203274934449924,0.08665757812268947,0.0,0.0,0.0,0.0,0.0,0.0,2,27-Oct-83_Frame_2,2,27-Oct-83
634,634,Ronald Reagan,RRe,27-Oct-83,3,0.0,0.0,0.0,0.1729418709000473,0.0,0.0,0.0,0.0,0.0,3,27-Oct-83_Frame_3,3,27-Oct-83
635,635,Ronald Reagan,RRe,27-Oct-83,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Oct-83_Frame_4,4,27-Oct-83
636,636,Ronald Reagan,RRe,27-Oct-83,5,0.0,0.0,0.0,0.0,0.0,0.0,0.19056392961016533,0.0,0.0,6,27-Oct-83_Frame_5,5,27-Oct-83
637,637,Ronald Reagan,RRe,27-Oct-83,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4120607421828887,0.0,7,27-Oct-83_Frame_6,6,27-Oct-83
638,638,Ronald Reagan,RRe,27-Oct-83,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Oct-83_Frame_7,7,27-Oct-83
639,639,Ronald Reagan,RRe,27-Oct-83,8,0.0,0.0,0.0,0.0,0.0,0.22035827200776714,0.0,0.0,0.0,5,27-Oct-83_Frame_8,8,27-Oct-83
640,640,Ronald Reagan,RRe,27-Oct-83,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Oct-83_Frame_9,9,27-Oct-83
641,641,Ronald Reagan,RRe,27-Oct-83,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2391891493039081,0.0,7,27-Oct-83_Frame_10,10,27-Oct-83
642,642,Ronald Reagan,RRe,27-Oct-83,11,0.0,0.0,0.0,0.031143230450098036,0.0,0.03464147463265577,0.0,0.0,0.0,5,27-Oct-83_Frame_11,11,27-Oct-83
643,643,Ronald Reagan,RRe,27-Oct-83,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Oct-83_Frame_12,12,27-Oct-83
644,644,Ronald Reagan,RRe,27-Oct-83,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Oct-83_Frame_13,13,27-Oct-83
645,645,Ronald Reagan,RRe,27-Oct-83,14,0.0,0.0,0.013578530904050812,0.0,0.0,0.1926554821869355,0.0,0.0,0.0,5,27-Oct-83_Frame_14,14,27-Oct-83
646,646,Ronald Reagan,RRe,27-Oct-83,15,0.268705691056898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Oct-83_Frame_15,15,27-Oct-83
647,647,Ronald Reagan,RRe,27-Oct-83,16,0.0,0.0,0.0,0.024948510943056838,0.0,0.0,0.0,0.0,0.0,3,27-Oct-83_Frame_16,16,27-Oct-83
648,648,Ronald Reagan,RRe,27-Oct-83,17,0.0,0.0,0.0,0.12233633665978272,0.0,0.0,0.0,0.0,0.0,3,27-Oct-83_Frame_17,17,27-Oct-83
649,649,Ronald Reagan,RRe,27-Oct-83,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Oct-83_Frame_18,18,27-Oct-83
650,650,Ronald Reagan,RRe,27-Oct-83,19,0.0,0.0,0.0,0.0,0.0,0.0,0.1948650863071093,0.0,0.022434700798975082,8,27-Oct-83_Frame_19,19,27-Oct-83
651,651,Jimmy Carter,JCa,28-Oct-80,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28-Oct-80_Frame_1,1,28-Oct-80
652,652,Jimmy Carter,JCa,28-Oct-80,2,0.0,0.0652763268846594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28-Oct-80_Frame_2,2,28-Oct-80
653,653,Jimmy Carter,JCa,28-Oct-80,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28-Oct-80_Frame_3,3,28-Oct-80
654,654,Jimmy Carter,JCa,28-Oct-80,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28-Oct-80_Frame_4,4,28-Oct-80
655,655,Jimmy Carter,JCa,28-Oct-80,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28-Oct-80_Frame_5,5,28-Oct-80
656,656,Jimmy Carter,JCa,28-Oct-80,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28-Oct-80_Frame_6,6,28-Oct-80
657,657,Jimmy Carter,JCa,28-Oct-80,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28-Oct-80_Frame_7,7,28-Oct-80
658,658,Jimmy Carter,JCa,28-Oct-80,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28-Oct-80_Frame_8,8,28-Oct-80
659,659,Jimmy Carter,JCa,28-Oct-80,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28-Oct-80_Frame_9,9,28-Oct-80
660,660,Jimmy Carter,JCa,28-Oct-80,10,0.0,0.0,0.0,0.0,0.0,0.0,0.09267935623832352,0.0,0.0,6,28-Oct-80_Frame_10,10,28-Oct-80
661,661,Jimmy Carter,JCa,28-Oct-80,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28-Oct-80_Frame_11,11,28-Oct-80
662,662,Jimmy Carter,JCa,28-Oct-80,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28-Oct-80_Frame_12,12,28-Oct-80
663,663,Jimmy Carter,JCa,28-Oct-80,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28-Oct-80_Frame_13,13,28-Oct-80
664,664,Jimmy Carter,JCa,28-Oct-80,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28-Oct-80_Frame_14,14,28-Oct-80
665,665,Jimmy Carter,JCa,28-Oct-80,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28-Oct-80_Frame_15,15,28-Oct-80
666,666,Jimmy Carter,JCa,28-Oct-80,16,0.0,0.0,0.0,0.0,0.0,0.1133224213265578,0.0,0.0,0.08691845194220332,8,28-Oct-80_Frame_16,16,28-Oct-80
667,667,Jimmy Carter,JCa,28-Oct-80,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28-Oct-80_Frame_17,17,28-Oct-80
668,668,Jimmy Carter,JCa,28-Oct-80,18,0.0,0.0,0.0,0.0,0.0,0.0513325866146539,0.0,0.0,0.0,5,28-Oct-80_Frame_18,18,28-Oct-80
669,669,Jimmy Carter,JCa,28-Oct-80,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28-Oct-80_Frame_19,19,28-Oct-80
670,670,Jimmy Carter,JCa,28-Oct-80,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28-Oct-80_Frame_20,20,28-Oct-80
671,671,Jimmy Carter,JCa,14-Aug-80,1,0.6165357035807152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14-Aug-80_Frame_1,1,14-Aug-80
672,672,Jimmy Carter,JCa,14-Aug-80,2,0.0,0.0,0.0,0.08330548609776882,0.0,0.0,0.0,0.061863717400012126,0.0,7,14-Aug-80_Frame_2,2,14-Aug-80
673,673,Jimmy Carter,JCa,14-Aug-80,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14-Aug-80_Frame_3,3,14-Aug-80
674,674,Jimmy Carter,JCa,14-Aug-80,4,0.0,0.3568104207962427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14-Aug-80_Frame_4,4,14-Aug-80
675,675,Jimmy Carter,JCa,14-Aug-80,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14-Aug-80_Frame_5,5,14-Aug-80
676,676,Jimmy Carter,JCa,14-Aug-80,6,0.0,0.0,0.0,0.0,0.0,0.05199911633725102,0.0,0.0,0.0,5,14-Aug-80_Frame_6,6,14-Aug-80
677,677,Jimmy Carter,JCa,14-Aug-80,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6602319191997572,0.0,7,14-Aug-80_Frame_7,7,14-Aug-80
678,678,Jimmy Carter,JCa,14-Aug-80,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14-Aug-80_Frame_8,8,14-Aug-80
679,679,Jimmy Carter,JCa,14-Aug-80,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14-Aug-80_Frame_9,9,14-Aug-80
680,680,Jimmy Carter,JCa,14-Aug-80,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14-Aug-80_Frame_10,10,14-Aug-80
681,681,Jimmy Carter,JCa,14-Aug-80,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14-Aug-80_Frame_11,11,14-Aug-80
682,682,Jimmy Carter,JCa,14-Aug-80,12,0.0,0.0,0.0,0.0,0.0,0.0,0.1436523514115693,0.0,0.0,6,14-Aug-80_Frame_12,12,14-Aug-80
683,683,Jimmy Carter,JCa,14-Aug-80,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14-Aug-80_Frame_13,13,14-Aug-80
684,684,Jimmy Carter,JCa,14-Aug-80,14,0.0,0.0,0.0,0.0,0.0,0.0,0.4513990871715525,0.0,0.0,6,14-Aug-80_Frame_14,14,14-Aug-80
685,685,Jimmy Carter,JCa,14-Aug-80,15,0.0,0.0,0.0,0.0,0.0,0.020093956522047096,0.0,0.0,0.0,5,14-Aug-80_Frame_15,15,14-Aug-80
686,686,Jimmy Carter,JCa,14-Aug-80,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14-Aug-80_Frame_16,16,14-Aug-80
687,687,Jimmy Carter,JCa,24-Oct-78,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24-Oct-78_Frame_1,1,24-Oct-78
688,688,Jimmy Carter,JCa,24-Oct-78,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24-Oct-78_Frame_2,2,24-Oct-78
689,689,Jimmy Carter,JCa,24-Oct-78,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24-Oct-78_Frame_3,3,24-Oct-78
690,690,Jimmy Carter,JCa,24-Oct-78,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1619739101744717,8,24-Oct-78_Frame_4,4,24-Oct-78
691,691,Jimmy Carter,JCa,24-Oct-78,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24-Oct-78_Frame_5,5,24-Oct-78
692,692,Jimmy Carter,JCa,24-Oct-78,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24-Oct-78_Frame_6,6,24-Oct-78
693,693,Jimmy Carter,JCa,24-Oct-78,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24-Oct-78_Frame_7,7,24-Oct-78
694,694,Jimmy Carter,JCa,24-Oct-78,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24-Oct-78_Frame_8,8,24-Oct-78
695,695,Jimmy Carter,JCa,24-Oct-78,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24-Oct-78_Frame_9,9,24-Oct-78
696,696,Jimmy Carter,JCa,24-Oct-78,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24-Oct-78_Frame_10,10,24-Oct-78
697,697,Jimmy Carter,JCa,24-Oct-78,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24-Oct-78_Frame_11,11,24-Oct-78
698,698,Jimmy Carter,JCa,24-Oct-78,12,0.0,0.0,0.0,0.0,0.02472443501345289,0.0,0.0,0.0,0.0,4,24-Oct-78_Frame_12,12,24-Oct-78
699,699,Jimmy Carter,JCa,19-Jan-78,1,0.0,0.3219541618500409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19-Jan-78_Frame_1,1,19-Jan-78
700,700,Jimmy Carter,JCa,19-Jan-78,2,0.0,0.0,0.0,0.0,0.0,0.0,0.003988762700405435,0.17095513586456645,0.0,7,19-Jan-78_Frame_2,2,19-Jan-78
701,701,Jimmy Carter,JCa,19-Jan-78,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Jan-78_Frame_3,3,19-Jan-78
702,702,Jimmy Carter,JCa,19-Jan-78,4,0.0,0.0,0.0,0.0,0.0,0.0,0.06748100799679974,0.0,0.0,6,19-Jan-78_Frame_4,4,19-Jan-78
703,703,Jimmy Carter,JCa,19-Jan-78,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Jan-78_Frame_5,5,19-Jan-78
704,704,Jimmy Carter,JCa,19-Jan-78,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Jan-78_Frame_6,6,19-Jan-78
705,705,Jimmy Carter,JCa,19-Jan-78,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Jan-78_Frame_7,7,19-Jan-78
706,706,Jimmy Carter,JCa,19-Jan-78,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Jan-78_Frame_8,8,19-Jan-78
707,707,Jimmy Carter,JCa,19-Jan-78,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Jan-78_Frame_9,9,19-Jan-78
708,708,Jimmy Carter,JCa,19-Jan-78,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Jan-78_Frame_10,10,19-Jan-78
709,709,Jimmy Carter,JCa,19-Jan-78,11,0.1234856506760444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Jan-78_Frame_11,11,19-Jan-78
710,710,Jimmy Carter,JCa,19-Jan-78,12,0.25773819809335075,0.0,0.0,0.0,0.0,0.0,0.05205454385287789,0.0,0.0,0,19-Jan-78_Frame_12,12,19-Jan-78
711,711,Jimmy Carter,JCa,19-Jan-78,13,0.0,0.0,0.0,0.0,0.0,0.17386464845125096,0.0,0.4401783022232895,0.0,7,19-Jan-78_Frame_13,13,19-Jan-78
712,712,Jimmy Carter,JCa,19-Jan-78,14,0.07755435183883412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Jan-78_Frame_14,14,19-Jan-78
713,713,Jimmy Carter,JCa,19-Jan-78,15,0.0,0.0,0.0,0.026654005705216036,0.0,0.0,0.0,0.0,0.1091679593692641,8,19-Jan-78_Frame_15,15,19-Jan-78
714,714,Jimmy Carter,JCa,19-Jan-78,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Jan-78_Frame_16,16,19-Jan-78
715,715,Jimmy Carter,JCa,09-Mar-77,1,0.0,0.06352036100301411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,09-Mar-77_Frame_1,1,09-Mar-77
716,716,Jimmy Carter,JCa,09-Mar-77,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,09-Mar-77_Frame_2,2,09-Mar-77
717,717,Jimmy Carter,JCa,09-Mar-77,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,09-Mar-77_Frame_3,3,09-Mar-77
718,718,Jimmy Carter,JCa,09-Mar-77,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,09-Mar-77_Frame_4,4,09-Mar-77
719,719,Jimmy Carter,JCa,09-Mar-77,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,09-Mar-77_Frame_5,5,09-Mar-77
720,720,Jimmy Carter,JCa,09-Mar-77,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,09-Mar-77_Frame_6,6,09-Mar-77
721,721,Jimmy Carter,JCa,09-Mar-77,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,09-Mar-77_Frame_7,7,09-Mar-77
722,722,Jimmy Carter,JCa,09-Mar-77,8,0.0,0.0,0.0,0.0,0.014910006862957625,0.0,0.0,0.003865858364255126,0.0,7,09-Mar-77_Frame_8,8,09-Mar-77
723,723,Jimmy Carter,JCa,09-Mar-77,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,09-Mar-77_Frame_9,9,09-Mar-77
724,724,Jimmy Carter,JCa,09-Mar-77,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,09-Mar-77_Frame_10,10,09-Mar-77
725,725,Jimmy Carter,JCa,09-Mar-77,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1405056564825104,0.0,7,09-Mar-77_Frame_11,11,09-Mar-77
726,726,Jimmy Carter,JCa,09-Mar-77,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,09-Mar-77_Frame_12,12,09-Mar-77
727,727,Jimmy Carter,JCa,09-Mar-77,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,09-Mar-77_Frame_13,13,09-Mar-77
728,728,Jimmy Carter,JCa,09-Mar-77,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,09-Mar-77_Frame_14,14,09-Mar-77
729,729,Jimmy Carter,JCa,09-Mar-77,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,09-Mar-77_Frame_15,15,09-Mar-77
730,730,Jimmy Carter,JCa,09-Mar-77,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,09-Mar-77_Frame_16,16,09-Mar-77
731,731,Jimmy Carter,JCa,09-Mar-77,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,09-Mar-77_Frame_17,17,09-Mar-77
732,732,Jimmy Carter,JCa,09-Mar-77,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,09-Mar-77_Frame_18,18,09-Mar-77
733,733,Jimmy Carter,JCa,22-Oct-76,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Oct-76_Frame_1,1,22-Oct-76
734,734,Jimmy Carter,JCa,22-Oct-76,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Oct-76_Frame_2,2,22-Oct-76
735,735,Jimmy Carter,JCa,22-Oct-76,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Oct-76_Frame_3,3,22-Oct-76
736,736,Jimmy Carter,JCa,22-Oct-76,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Oct-76_Frame_4,4,22-Oct-76
737,737,Jimmy Carter,JCa,22-Oct-76,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Oct-76_Frame_5,5,22-Oct-76
738,738,Jimmy Carter,JCa,22-Oct-76,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09591113310910376,0.0,7,22-Oct-76_Frame_6,6,22-Oct-76
739,739,Jimmy Carter,JCa,22-Oct-76,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Oct-76_Frame_7,7,22-Oct-76
740,740,Jimmy Carter,JCa,22-Oct-76,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Oct-76_Frame_8,8,22-Oct-76
741,741,Jimmy Carter,JCa,22-Oct-76,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Oct-76_Frame_9,9,22-Oct-76
742,742,Jimmy Carter,JCa,22-Oct-76,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Oct-76_Frame_10,10,22-Oct-76
743,743,Jimmy Carter,JCa,22-Oct-76,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Oct-76_Frame_11,11,22-Oct-76
744,744,Jimmy Carter,JCa,22-Oct-76,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Oct-76_Frame_12,12,22-Oct-76
745,745,Jimmy Carter,JCa,22-Oct-76,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Oct-76_Frame_13,13,22-Oct-76
746,746,Jimmy Carter,JCa,22-Oct-76,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Oct-76_Frame_14,14,22-Oct-76
747,747,Jimmy Carter,JCa,22-Oct-76,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034767628380014626,8,22-Oct-76_Frame_15,15,22-Oct-76
748,748,Jimmy Carter,JCa,22-Oct-76,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Oct-76_Frame_16,16,22-Oct-76
749,749,Jimmy Carter,JCa,22-Oct-76,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Oct-76_Frame_17,17,22-Oct-76
750,750,Jimmy Carter,JCa,22-Oct-76,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Oct-76_Frame_18,18,22-Oct-76
751,751,Jimmy Carter,JCa,22-Oct-76,19,0.0,0.0,0.27819915884823976,0.0,0.0,0.0,0.0,0.0,0.0,2,22-Oct-76_Frame_19,19,22-Oct-76
752,752,Jimmy Carter,JCa,22-Oct-76,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Oct-76_Frame_20,20,22-Oct-76
753,753,Gerald Ford,GFo,12-Jan-77,1,0.19988832754871733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-77_Frame_1,1,12-Jan-77
754,754,Gerald Ford,GFo,12-Jan-77,2,0.0,0.0,0.3191624714616993,0.0,0.0,0.0,0.0,0.0,0.0,2,12-Jan-77_Frame_2,2,12-Jan-77
755,755,Gerald Ford,GFo,12-Jan-77,3,0.0,0.0,0.0,0.0,0.0,0.0,0.4023155602816543,0.0,0.0,6,12-Jan-77_Frame_3,3,12-Jan-77
756,756,Gerald Ford,GFo,12-Jan-77,4,0.0,0.0,0.19205812239802267,0.0,0.0,0.0,0.4385037169156961,0.0,0.0,6,12-Jan-77_Frame_4,4,12-Jan-77
757,757,Gerald Ford,GFo,12-Jan-77,5,0.10958299332499323,0.0,0.0,0.0,0.0,0.6602319191997572,0.0,0.0,0.0,5,12-Jan-77_Frame_5,5,12-Jan-77
758,758,Gerald Ford,GFo,12-Jan-77,6,0.0,0.3295644229369645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12-Jan-77_Frame_6,6,12-Jan-77
759,759,Gerald Ford,GFo,12-Jan-77,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-77_Frame_7,7,12-Jan-77
760,760,Gerald Ford,GFo,12-Jan-77,8,0.0,0.0,0.10222355714797347,0.0,0.0,0.0,0.0,0.0,0.0,2,12-Jan-77_Frame_8,8,12-Jan-77
761,761,Gerald Ford,GFo,12-Jan-77,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-77_Frame_9,9,12-Jan-77
762,762,Gerald Ford,GFo,12-Jan-77,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2363981356298187,0.0,7,12-Jan-77_Frame_10,10,12-Jan-77
763,763,Gerald Ford,GFo,12-Jan-77,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-77_Frame_11,11,12-Jan-77
764,764,Gerald Ford,GFo,12-Jan-77,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-77_Frame_12,12,12-Jan-77
